"Subject" "Activity" "Domain" "Component" "Sensor" "Signal" "Stats" "Direction" "Value"
24 "STANDING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.052
24 "WALKING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.074
24 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.041
24 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.05
25 "LAYING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.06
25 "SITTING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.05
25 "STANDING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.056
25 "WALKING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.051
25 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.064
25 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.054
26 "LAYING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.071
26 "SITTING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.049
26 "STANDING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.053
26 "WALKING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.049
26 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.051
26 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.06
27 "LAYING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.064
27 "SITTING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.05
27 "STANDING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.051
27 "WALKING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.065
27 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.062
27 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.063
28 "LAYING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.053
28 "SITTING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.058
28 "STANDING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.053
28 "WALKING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.059
28 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.078
28 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.075
29 "LAYING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.067
29 "SITTING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.047
29 "STANDING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.054
29 "WALKING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.039
29 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.036
29 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.068
30 "LAYING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.06
30 "SITTING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.049
30 "STANDING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.052
30 "WALKING" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.045
30 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.054
30 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Jerk" "MEAN" "Z" -0.036
1 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.842
1 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.949
1 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.984
1 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.137
1 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.027
1 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.13
2 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.977
2 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.968
2 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.966
2 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.29
2 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.09
2 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.107
3 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.973
3 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.895
3 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.925
3 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.255
3 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.063
3 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.184
4 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.955
4 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.936
4 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.906
4 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.312
4 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.049
4 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.154
5 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.967
5 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.938
5 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.906
5 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.158
5 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.211
5 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.044
6 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.919
6 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.95
6 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.945
6 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.167
6 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.334
6 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.018
7 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.936
7 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.918
7 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.943
7 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.098
7 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.02
7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.198
8 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.935
8 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.952
8 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.954
8 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.052
8 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.177
8 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.121
9 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.931
9 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.893
9 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.945
9 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.098
9 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.146
9 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.261
10 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.957
10 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.961
10 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.952
10 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.127
10 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.251
10 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.027
11 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.981
11 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.962
11 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.985
11 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.288
11 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.126
11 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.133
12 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.948
12 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.952
12 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.941
12 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.102
12 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.018
12 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.229
13 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.961
13 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.958
13 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.972
13 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.136
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.029
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.101
14 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.906
14 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.944
14 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.943
14 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.144
14 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.186
14 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.14
15 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.955
15 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.959
15 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.961
15 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.187
15 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.32
15 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.001
16 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.962
16 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.962
16 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.97
16 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.259
16 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.191
16 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.234
17 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.953
17 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.973
17 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.978
17 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.151
17 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.149
17 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.013
18 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.986
18 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.984
18 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.973
18 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.288
18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.294
18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.279
19 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.966
19 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.962
19 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.961
19 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.065
19 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.645
19 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.017
20 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.961
20 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.953
20 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.922
20 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.039
20 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.222
20 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.009
21 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.953
21 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.975
21 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.959
21 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.123
21 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.246
21 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.081
22 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.935
22 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.942
22 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.955
22 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.072
22 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.331
22 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.21
23 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.963
23 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.944
23 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.957
23 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.099
23 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.127
23 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.012
24 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.972
24 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.969
24 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.95
24 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.3
24 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.074
24 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.226
25 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.56
25 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.97
25 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.973
25 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.405
25 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.22
25 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.306
26 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.977
26 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.953
26 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.969
26 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.223
26 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.114
26 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.143
27 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.982
27 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.979
27 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.973
27 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.239
27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.108
27 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.161
28 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.958
28 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.956
28 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.925
28 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.181
28 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.104
28 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.186
29 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.986
29 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.978
29 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.985
29 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.096
29 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.104
29 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" 0.008
30 "LAYING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.97
30 "SITTING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.957
30 "STANDING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.931
30 "WALKING" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.195
30 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.037
30 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Magnitude" "MEAN" "" -0.138
1 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.842
1 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.949
1 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.984
1 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.137
1 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.027
1 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.13
2 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.977
2 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.968
2 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.966
2 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.29
2 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.09
2 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.107
3 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.973
3 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.895
3 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.925
3 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.255
3 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.063
3 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.184
4 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.955
4 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.936
4 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.906
4 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.312
4 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.049
4 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.154
5 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.967
5 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.938
5 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.906
5 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.158
5 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.211
5 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.044
6 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.919
6 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.95
6 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.945
6 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.167
6 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.334
6 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.018
7 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.936
7 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.918
7 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.943
7 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.098
7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.02
7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.198
8 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.935
8 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.952
8 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.954
8 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.052
8 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.177
8 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.121
9 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.931
9 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.893
9 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.945
9 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.098
9 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.146
9 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.261
10 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.957
10 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.961
10 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.952
10 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.127
10 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.251
10 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.027
11 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.981
11 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.962
11 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.985
11 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.288
11 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" 0.126
11 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.133
12 "LAYING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.948
12 "SITTING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.952
12 "STANDING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.941
12 "WALKING" "Time" "Gravity" "Accelerometer" "Magnitude" "MEAN" "" -0.102
